umap_x,umap_y,umap_z,department,culture,medium,object_name,object_begin_date
17.15795,2.888677,8.895113,Drawings and Prints,Unknown,Albumen photograph,Photograph,1885
-3.1138973,1.6381062,4.057179,Arms and Armor,probably Italian,"Steel, gold",Gauntlet cuff for the right hand,1515
0.49791625,0.8452357,-2.1007843,Drawings and Prints,Unknown,"Pen and black ink, gray, pink, blue and brown wash",Drawing,1767
0.4285915,-5.1461186,3.0382676,Drawings and Prints,Unknown,Color lithographs,Book,1920
8.193913,10.364252,-0.4068265,Drawings and Prints,Unknown,Commercial Color Lithograph,"Baseball card, print",1978
7.1943283,-12.410041,3.6427941,Drawings and Prints,Unknown,Commercial lithograph,Baseball card,1909
-0.9704103,-2.2227304,0.6837536,Drawings and Prints,Unknown,Gouache,Drawing Ornament & Architecture,1840
-7.0712886,2.049268,-5.432836,Drawings and Prints,Unknown,Unknown,Book,1856
-8.535698,0.6536743,-1.6796556,Drawings and Prints,Unknown,Etching,Print,1665
3.5590024,-7.7722487,5.4629908,Drawings and Prints,Unknown,Engraving; second state of two (Lieure),Print,1614
3.7338114,3.2913153,-2.0908034,Drawings and Prints,Unknown,Letterpress (relief process),Print,1895
-10.200691,6.4197907,-8.305176,Drawings and Prints,Unknown,Commercial color lithograph,Print,1909
-3.3187737,-7.2083683,-3.6432288,Drawings and Prints,Unknown,Engraving,"Print, Trade Card",1800
-0.77151597,2.7860267,4.0391364,Musical Instruments,Iranian (Persian),"mulberry, walnut, mother-of-pearl, camel bone, wire",Tanbūr,1850
0.8795874,4.2538924,-2.074822,Drawings and Prints,Unknown,Drypoint,Print,1930
0.33497092,-2.346737,-0.65844417,Drawings and Prints,Unknown,Etching,Album Print Ornament & Architecture,1745
-8.268763,5.2171474,0.6498474,Drawings and Prints,Unknown,Etching (only state),Print,1630
-3.19082,8.766184,-1.1748815,Medieval Art,Coptic,Pottery fragment with ink inscription,Ostrakon,580
-1.5480888,-2.4209194,0.029535428,Photographs,Unknown,Gelatin silver print,Photograph,1862
-7.4027796,-0.89545584,2.5698562,Egyptian Art,Unknown,Pottery,"Dish, shallow",-1981
-1.636175,3.5221894,3.8729985,Costume Institute,Philippine,piña,Ensemble,1839
-1.6455004,-2.143591,2.3729138,Modern and Contemporary Art,Unknown,Oil and acrylic with powdered pigments on canvas,Painting,1949
10.684724,-3.8064048,0.6151404,Drawings and Prints,Unknown,Hand-colored etching and aquatint,Print,1820
-5.5998898,3.6008525,-5.8982944,Drawings and Prints,Unknown,Unknown,Book,1560
10.779477,-3.6920488,-0.14489639,Drawings and Prints,Unknown,Hand-colored etching,Print,1811
-1.0976402,-2.3652976,-1.3749561,Drawings and Prints,Unknown,"Printed text only, not illustrated",Book,1835
0.75814426,-1.9326112,6.624913,Asian Art,Thailand?,Bronze,Finial with drum,-500
3.0643816,-3.0146017,3.2412527,European Sculpture and Decorative Arts,Lapland,Mammoth ivory,Chessmen,1924
5.3154335,4.488292,3.6324706,Drawings and Prints,Unknown,Commercial color lithograph,Print,1900
3.930399,-10.370089,3.0481534,Photographs,Unknown,Film negative,Negative,1941
6.8629413,-5.0951724,6.712829,Asian Art,China,Bone,Oracle bone fragment,-1600
4.564816,3.0613246,-1.2048415,Drawings and Prints,Unknown,Color lithograph,Print ; ephemera,1864
-8.310943,0.5349903,-1.8954952,Drawings and Prints,Unknown,Chiaroscuro woodcut from three blocks in gray,Print,1589
1.6847601,-8.266653,3.4655182,Asian Art,Japan,"Ramie with resist-dyeing, silk and gold thread embroidery",Robe,1767
1.398634,3.8371644,-2.0669594,Drawings and Prints,Unknown,Etching and engraving,Print,1924
-4.502178,8.651118,2.2521904,Greek and Roman Art,Roman,Terracotta,Vase fragment,-99
4.0262623,8.98501,-3.7019002,Arms and Armor,French,"Steel, rayskin, silver, wood, gold, paste jewels",Court sword,1780
-2.1249394,-2.2972934,7.0529294,Egyptian Art,Unknown,"Limestone, paint","Relief fragment, Neferu",-2051
6.8138285,-3.7593756,4.4056807,European Sculpture and Decorative Arts,Italian,Needle lace,Fragment,1700
7.7860074,7.612097,-2.5248024,Drawings and Prints,Unknown,Commercial color photolithograph,Print,1927
-1.9684577,-2.232475,2.556313,Drawings and Prints,Unknown,"Aquatint and etching, printed in colors",Print,1979
4.828849,12.322606,-7.49945,European Sculpture and Decorative Arts,European,Gilt and enamel,Souvenir spoon,1885
-8.5410795,0.660186,-1.6760501,Drawings and Prints,Unknown,Etching with some engraving,Print,1657
-0.39917517,-0.89499193,5.5100985,"Arts of Africa, Oceania, and the Americas",Maya,Ceramic,Bowl,700
-3.034014,-2.213609,-1.0756308,Drawings and Prints,Unknown,"Pen and black ink, watercolor and graphite",Drawing,1907
8.003775,6.2585735,-6.753982,Musical Instruments,Indian,"Gourd, wood, bone, ivory, steel",Tambura,1901
2.7272646,3.040701,-1.8201188,Drawings and Prints,Unknown,graphite,Drawing,1896
-1.6231766,-2.1365976,2.3248606,Drawings and Prints,Unknown,Lithograph,Print,1941
-1.2266026,-2.2838895,0.6224783,Photographs,Unknown,Albumen silver print from glass negative,Photograph,1858
-4.0063663,-2.0377882,-0.73915344,Modern and Contemporary Art,Unknown,Acrylic on canvas,Painting,1968
-0.2637845,0.27716044,-2.7943738,Drawings and Prints,Unknown,Cut paper silhouette,cut paper,1840
7.1017413,0.18533476,8.508599,Drawings and Prints,Unknown,Engraving,Print,1595
7.194564,-12.410309,3.6427891,Drawings and Prints,Unknown,Commercial lithograph,Baseball card,1909
2.6914861,-0.3815422,1.0991083,Drawings and Prints,Unknown,Engraving,Print,1565
10.066325,0.5863879,-0.54791456,Drawings and Prints,Unknown,Lithograph on chine collé,Print,1833
1.1362591,6.1004596,8.846156,Drawings and Prints,Unknown,Commercial color lithograph,Print,1888
-1.5748327,4.75612,-1.4068555,Photographs,Unknown,Gelatin silver print,Photograph,1930
0.35681286,9.4504595,11.963495,Photographs,Unknown,Albumen silver print from glass negative,Carte-de-visite,1868
-6.6765976,-3.992363,-15.413395,Asian Art,Japan,Silk,Piece,1700
-4.9602003,-0.2259021,-7.0659847,Ancient Near Eastern Art,Sumerian,Gabbro,Cup,-2600
-3.2463105,-7.5497003,2.1199977,The American Wing,American,Blown glass,Punch bowl,1870
-1.1155367,3.2253397,3.8007631,"Arts of Africa, Oceania, and the Americas",Southern and Northern Cheyenne,"Graphite, watercolor, and crayon on paper",Drawing,1869
-5.115331,-4.2931786,-8.111775,Arms and Armor,"Sumatran, Batak",Horn,Priming flask,1701
-7.331973,-6.5006924,-7.183676,Photographs,Unknown,Albumen silver print,Photograph,1870
5.23084,5.0675707,-3.9540296,Costume Institute,British,"(a) cotton, (b) cotton, rubber, metal",Shirt,1977
0.8081403,7.4872465,-2.7894928,Costume Institute,American,silk,Evening dress,1945
-4.7518845,6.48537,1.2446939,Asian Art,Japan,Handscroll; ink and color on silk,Handscroll,1847
-2.8199234,3.029072,-1.6886425,Photographs,Unknown,Gelatin silver print,Photograph,1979
17.159185,2.8899283,8.895984,Drawings and Prints,Unknown,Albumen photograph,Photograph,1885
-3.53733,-7.0035458,2.4680037,The American Wing,American,Favrile glass,Vase,1903
-4.3864903,8.487264,-4.922211,European Sculpture and Decorative Arts,"French, Paris","Oak; Japanese black-and-gold lacquer and ebony veneer, gilt bronze; brèche d’Alep marble top",Commode,1760
5.7010813,-3.7970889,0.33709678,Drawings and Prints,Unknown,Engraving,Print,1510
1.0592775,3.897149,-2.058201,Drawings and Prints,Unknown,Lithograph,Print,1933
3.7984216,-4.470748,-3.5544493,Robert Lehman Collection,Unknown,"Pen and brown ink, gray wash",Drawing,1801
-3.2621882,-2.6550074,-1.5809482,Drawings and Prints,Unknown,Woodcut,Print,1924
-1.8739259,5.0725117,-14.907042,Drawings and Prints,Unknown,Commercial color photolithograph,Print,1920
5.6784115,-3.866676,-0.037931133,Drawings and Prints,Unknown,Etching,Print,1543
-5.8345466,3.5053024,-5.8817024,Drawings and Prints,Unknown,Engraving,Print,1600
0.5356975,-3.39165,4.4871254,Drawings and Prints,Unknown,Engraving,Print,1523
0.55452394,10.601529,5.739825,European Sculpture and Decorative Arts,"French, Bordeaux",Case of gilt bronze,Musical mantel clock (Pendule avec boîte à musique),1765
-5.593262,5.3303113,13.366355,Egyptian Art,Unknown,Faience,"Shabti, worker, Nauny",-1050
-10.992738,14.036861,-1.7785108,Islamic Art,Unknown,Stucco; carved,Fragment,800
4.3337336,-1.7334421,8.210668,Arms and Armor,Japanese,"Copper-gold alloy (shakudō), gold, silver, copper",Knife handle (Kozuka),1775
-2.322673,10.939746,0.9395575,Asian Art,China,Silk and metallic thread embroidery on silk gauze,Medallion,1368
0.44688687,-10.564938,7.508444,Drawings and Prints,Unknown,Photograph,Photograph,1875
-7.3721533,-6.540912,-7.235781,Drawings and Prints,Unknown,Commercial color lithograph,Print,1880
-2.1896584,3.9595194,-1.3806813,Photographs,Unknown,Gelatin silver print,Photograph,1960
0.25500003,6.5704036,4.5743957,Costume Institute,French,"fur, silk, jet",Jacket,1987
-0.8883837,9.228079,-6.5430365,Drawings and Prints,Unknown,Wood cut and letter press,Print,1735
7.3907204,8.22392,7.8746467,Egyptian Art,Unknown,Linen,"Sheet, mattress, hemmed, marks preserved",-1981
-1.1319222,-0.1460496,4.809683,Asian Art,India (Bengal) or Bangladesh,Opaque watercolor on palm leaf,Folio,1080
-7.4078307,3.300662,-1.6242715,Greek and Roman Art,Cypriot,Gold,Roundel,-1600
4.9130945,-1.3192458,-6.1315575,Drawings and Prints,Unknown,Etching and aquatint,Print,1800
0.5920859,-5.0057764,2.4750168,Modern and Contemporary Art,Unknown,Silk and paint on silk,Dress panel,1900
4.0838523,0.07309156,5.924962,Drawings and Prints,Unknown,Woodcut,Print,1523
-5.077608,-4.253167,-8.1473055,European Sculpture and Decorative Arts,"French, Valenciennes",Unknown,Handkerchief,1700
-8.271773,3.1381996,2.1890535,Egyptian Art,Unknown,"Wood, paint","Coffin foot painting, Apis bull",-818
10.53741,-3.0486832,8.16823,Asian Art,China,Jade,Disk,1867
10.786094,-3.7113585,-0.16670606,Drawings and Prints,Unknown,Hand-colored etching,Print,1810
-2.8243325,4.0416884,-0.72742313,Photographs,Unknown,Gelatin silver print,Photograph,1971
-7.1196046,3.181347,3.9484832,Egyptian Art,Unknown,Rock Crystal,"Mace head, Senebtisi",-1850
6.6572075,6.947967,-0.053240694,The American Wing,American,Bronze and gold leaf,Medal,1894
3.849306,-0.03901353,2.622718,Drawings and Prints,Unknown,Engraving; first state of two (BN),Print,1635
-3.806491,-7.649548,0.7593368,The American Wing,American,Poplar,Box,1775
8.012167,6.2516594,-6.7618923,"Arts of Africa, Oceania, and the Americas",Asmat people,"Wood, paint, sago palm leaves, fiber, bamboo",Male figure,1900
-2.0668256,-2.2889228,1.8375682,Photographs,Unknown,Gelatin silver print,Contact sheet,1933
11.095253,1.0126722,-7.693429,Drawings and Prints,Unknown,Commercial color lithograph,Print,1889
7.731587,-8.763869,-6.83275,Greek and Roman Art,Roman,Glass,Pinhead,-670
-1.9684039,10.410278,-0.9394317,The American Wing,American,Bronze,Hand blotter,1910
-3.1967332,3.8901923,-0.5420989,Photographs,Unknown,Chromogenic print,Photograph,1977
9.508103,-3.3355942,-5.273332,Drawings and Prints,Unknown,"Gouache, metallic inks, and black ink, heightened with white, over graphite",Drawing,1920
-5.305772,0.7324177,-0.14790617,The American Wing,British,Glass,Tumbler,1818
-3.3814983,5.2996078,-6.696351,Musical Instruments,European,Brass,Post Horn in B-flat,1801
3.9049113,9.051361,5.28914,Photographs,Unknown,Film negative,Negative,1933
-4.8616395,9.163002,-7.0071664,Drawings and Prints,Unknown,Relief print (wood or metal),Print; decorative paper,1800
0.75804883,-5.335799,2.9219773,Photographs,Unknown,Albumen silver print from glass negative,Photograph,1908
1.8720431,-0.32429123,0.5635415,Islamic Art,Unknown,"Opaque watercolor, and gold on paper",Folio from an illustrated manuscript,1550
7.2038493,-11.614915,-7.6647816,Drawings and Prints,Unknown,Commercial color lithograph,Print,1889
7.1639056,-4.9984775,-3.9006634,Drawings and Prints,Unknown,Mezzotint,Print,1635
-6.8503947,2.9602275,3.930807,Ancient Near Eastern Art,Unknown,Ceramic,Lamp,-1900
8.54299,2.8783176,-0.24155597,Asian Art,China,Jade,Hairpin,1800
-7.7804356,-1.1334159,-4.0501275,European Sculpture and Decorative Arts,Italian,"Bobbin lace, Milanese lace",Border,1685
-10.181418,2.3058615,-10.023152,Drawings and Prints,Unknown,Commercial photolithograph,Print; ephemera,1922
2.7220542,-7.527993,-2.4783192,Asian Art,Philippines,"Gold, enamel",Pendant,1600
-2.868575,6.652617,-3.0291197,Egyptian Art,Unknown,Tempera on paper,"Facsimile, Menna (TT 69), harvest",-1400
5.1613584,-7.7087874,1.9929937,Islamic Art,Unknown,Leather,Boots,1800
8.625925,6.2098355,4.7127213,Asian Art,China,"Silk, metallic thread","Coat, Emperor's",1871
-1.9374996,3.6113172,3.6061437,European Sculpture and Decorative Arts,Italian or French,Silk,Panel,1775
7.1523504,-0.75641376,-0.61620635,Arms and Armor,Moroccan,"Brass, pigment",Powder flask,1801
0.3876126,-4.0559354,-3.9311886,European Sculpture and Decorative Arts,"Flemish, Brussels","Wool, silk, silver and silver-gilt thread (20-22 warps per inch, 8-9 per cm.)",Tapestry,1645
3.8709612,-0.057329208,2.6406734,Drawings and Prints,Unknown,Etching,Print,1618
11.051741,-5.8851514,3.9773064,Modern and Contemporary Art,Unknown,Pen and india ink and graphite on paper,Drawing,1933
4.27046,-4.271012,8.978558,Drawings and Prints,Unknown,"Pen and black ink, watercolor and gouache with gum arabic",Drawing,1884
-2.559679,-2.4676917,-1.5429217,Drawings and Prints,Unknown,Mezzotint,Print,1904
8.21767,1.822722,-5.506576,Islamic Art,Unknown,Earthenware: slip covered and unglazed,Ewer,800
1.362705,3.839711,-2.0703013,Drawings and Prints,Unknown,Wood engraving,Print,1926
-2.2119312,3.6967194,4.1029806,European Sculpture and Decorative Arts,"French, Nantes",Cotton,Floral print,1783
-3.869495,7.9989853,6.086495,Drawings and Prints,Unknown,Engraving,Print,1566
2.6448889,-1.2681907,1.0652494,Drawings and Prints,Unknown,Unknown,Book,1624
0.10260883,0.54883736,-2.3681238,Drawings and Prints,Unknown,"Pen and gray ink, brush and colored wash",Drawing,1799
-4.29836,-2.0378027,0.19933408,Modern and Contemporary Art,Unknown,Fabric and acrylic on canvas,Painting,1979
3.898738,0.08300963,5.5432854,Drawings and Prints,Unknown,Etching,Print,1577
-4.4750657,-5.493617,8.104772,Drawings and Prints,Unknown,"Graphite, ink, and gouache (bodycolor)",Drawing ; Ornament and architecture,1878
-2.73235,-2.9276774,-7.4738374,Costume Institute,American,"Wool , silk",Suit,1950
-6.080892,8.340919,-13.14455,Greek and Roman Art,"Greek, Attic",Terracotta,Kylix fragment,-500
-4.139459,-3.7499979,5.159404,Ancient Near Eastern Art,Achaemenid or Seleucid,Bronze,Arrowhead,-400
0.8553016,7.1904554,-3.8315556,Costume Institute,American,nylon,Jacket,1975
0.15267342,-4.677149,-14.535262,Greek and Roman Art,Unknown,"Clay, glazed","Amulet, Khnum",-7000
1.2279798,11.522183,-3.0101635,Greek and Roman Art,Roman,Marble,"Statue base, inscribed",160
14.332314,1.1182522,-2.9891884,European Sculpture and Decorative Arts,French,"Bobbin lace, Point de Paris",Fragment,1800
-9.234164,-4.542217,1.5377843,Egyptian Art,Unknown,Straw and palm leaf,"basketry, model, Senenmut",-1473
-0.50463676,-2.443459,-1.1361549,Drawings and Prints,Unknown,Hand-colored etching,Print,1794
-3.288421,-2.182182,-1.1455846,Drawings and Prints,Unknown,Etching,Print,1916
-0.34022078,-6.734062,8.417126,Photographs,Unknown,Film negative,Negative,1939
-0.41871035,3.653819,-1.5040734,Photographs,Unknown,Gelatin silver print,Photograph,1960
-6.3735747,2.9108796,-5.736403,Drawings and Prints,Unknown,Illustrations: etching and engraving,Book,1769
-9.309725,2.9616144,4.854832,Asian Art,Japan,Clay covered with a transparent crackled glaze over ornament incised and inlaid with white slip and a few blue lines (Yatsushiro ware),Incense burner,1800
6.8035245,10.368743,6.529762,Islamic Art,Unknown,"Wool, linen; plain weave, brocaded (?)",Textile fragment,400
2.3541155,6.043227,1.0192355,The American Wing,American,Oil on wove paper,Painting,1850
-7.38218,-4.4959817,7.7313533,Drawings and Prints,Unknown,"Pen and ink, brush and gray and brown wash",Drawing ; Ornament and architecture,1700
-3.4684486,-6.778927,5.660636,The American Wing,British (American market),"Earthenware, transfer-printed",Plate,1831
-4.006419,-16.113794,3.691915,Drawings and Prints,Unknown,Commercial color lithograph,Print,1910
2.921314,10.901843,-13.019167,Drawings and Prints,Unknown,Albumen photograph,"Baseball card, photograph",1888
9.304427,-5.528778,3.5399005,Drawings and Prints,Unknown,Commercial color photolithograph,Print,1925
9.393642,2.0791311,2.8986945,Drawings and Prints,Unknown,Etching and letterpress,Print,1865
2.9584348,7.155942,5.7206316,Asian Art,China,Folding fan; ink on paper,Folding fan,1932
-4.0271516,-1.9858277,-1.3236107,Modern and Contemporary Art,Unknown,Cut and pasted printed papers,Collage,1954
-5.730112,-12.901838,-4.671336,Egyptian Art,Unknown,Faience,"Shabti, Henettawy C",-990
-0.7551636,-2.4502907,-1.0176176,Drawings and Prints,Unknown,Hand-colored etching and aquatint,Print,1822
6.182108,0.3794796,5.1598473,Greek and Roman Art,"Greek, Attic",Terracotta,Kylikes fragments,-500
-2.6245613,-9.183593,-2.2670429,Drawings and Prints,Unknown,Illustrations: color lithographs,Book,1845
4.0469193,-1.8117888,8.025425,Arms and Armor,Japanese,"Copper-silver alloy (shibuichi), copper-gold alloy (shakudō), gold, silver",Sword-hilt collar and pommel (Fuchigashira),1801
-3.1396244,-7.0482106,-3.8870194,Drawings and Prints,Unknown,"Recto: Pen and black ink and graphite
Verso: Graphite",Drawing ; Ornament and architecture,1825
5.7022815,5.381368,-6.555778,Drawings and Prints,Unknown,Etching; first state of two,Print,1639
2.6371708,1.7725252,-15.035102,Photographs,Unknown,Film negative,Negative,1935
7.7571125,6.3571715,-0.6398341,The American Wing,American,Wood,Eagle,1800
5.3765078,-4.01063,0.18150556,Drawings and Prints,Unknown,Etching,Print,1510
-3.589822,-2.1328497,-1.094525,Photographs,Unknown,Gelatin silver print,Photograph,1940
4.7652116,2.3402505,8.372769,"Arts of Africa, Oceania, and the Americas",Pentecost Island,"Wood, hair",Club,1800
